"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance","gene","common_name"
708.414986793651,-0.937069494049337,0.161825213474974,-5.7906272695525,7.01240386992733e-09,1.19513870894255e-07,"Downregulated","AT3G23805","RALF24"
321.315900133374,-2.15209777012443,0.452512066195045,-4.75589035275981,1.97573689860275e-06,1.99411398023475e-05,"Downregulated","AT4G13075","RALF30"
8744.36127577091,-0.424387465656926,0.0950672945459174,-4.46407429267851,8.04156605678179e-06,7.09857459840038e-05,"Non-significant","AT5G67070","RALF34"
986.519849244358,-0.419328164616692,0.125336301506752,-3.3456242092328,0.000820975792229112,0.0040899012552328,"Non-significant","AT4G14010","RALF32"
29.4959538412527,3.86911086279351,1.27749640343954,3.02866673626344,0.00245635487512002,0.010389171110946,"Upregulated","AT4G11653","RALF29"
1907.05856356249,-0.33151775579444,0.123581690564519,-2.68257987311933,0.0073056703839866,0.0257542711271669,"Non-significant","AT3G16570","RALF23"
6565.03954694302,-0.994105259645024,0.462184830399263,-2.15088249172145,0.031485475803464,0.085143387554715,"Non-significant","AT1G28270","RALF4"
6083.53808602666,-1.13086568659764,0.526307797939536,-2.14867742987073,0.0316599790382366,0.0854850395654832,"Non-significant","AT2G33775","RALF19"
16.533910419259,2.76923038029521,1.2924769026021,2.14257630037334,0.0321471358716126,0.0864996404194588,"Non-significant","AT1G35467","RALF5"
1306.63955271282,0.266660492188014,0.13424132818892,1.9864262055925,0.0469860192305158,0.116359829649181,"Non-significant","AT3G05490","RALF22"
6170.07045500814,-0.890572514572991,0.475273123555907,-1.87381206812178,0.0609563324530891,0.142573786250641,"Non-significant","AT3G25170","RALF26"
5412.73644039172,-0.913289263682465,0.532681181665693,-1.71451385015444,0.0864343956137558,0.185732298219147,"Non-significant","AT2G22055","RALF15"
4983.55354336436,-0.81737106433496,0.492464787126216,-1.65975534840722,0.0969636797588946,0.20273037259813,"Non-significant","AT3G25165","RALF25"
27378.0574909362,-0.727781405618417,0.449677806326376,-1.61845080050536,0.105565481597419,0.215956250428517,"Non-significant","AT1G61566","RALF9"
27941.3893182285,-0.757099733539387,0.479109874075456,-1.58022152016877,0.11405614510737,0.229209959544929,"Non-significant","AT1G61563","RALF8"
910.440293991439,-0.960986723355287,0.62099756949703,-1.54748870294875,0.121745446509441,0.240883239136325,"Non-significant","AT2G32885","RALF17"
737.878320538571,-0.244749243040544,0.174672703394437,-1.40118769724347,0.161157952283792,0.296660045655229,"Non-significant","AT4G13950","RALF31"
20.6242916087754,1.45157600023511,1.26583163623004,1.14673702148752,0.251490324779978,0.409869684558121,"Non-significant","AT4G11510","RALF28"
114.531672789236,-0.752565824026615,0.726154324291355,-1.03637174475417,0.300028746942285,0.464540739782469,"Non-significant","AT2G34825","RALF20"
27.9923828838552,-0.671020436097348,0.713584470728252,-0.94035179242695,0.347037141195395,0.515915400632029,"Non-significant","AT2G33130","RALF18"
12.6254202637877,-1.01368792803748,1.10051351732571,-0.921104477208768,0.356995882953788,0.526249670494079,"Non-significant","AT2G19020","RALF10"
124.373961612298,-0.39373048172402,0.595592388733643,-0.661073729570615,0.508565031657582,0.670656806408323,"Non-significant","AT1G02900","RALF1"
574.561681618035,0.104849328124707,0.198956507436787,0.526996223825553,0.598196210788399,0.7422268758117,"Non-significant","AT4G15800","RALF33"
12.4802012923111,0.176956409902401,1.19942446702376,0.147534434028596,0.882710202668787,0.935132410731442,"Non-significant","AT2G20660","RALF14"
1.85508647727528,-4.45238665315569,3.50112472003574,-1.2717018127564,0.203479086288853,NA,"Non-significant","AT2G19045","RALF13"
0.169652777983076,-1.19168239591997,4.0804728567969,-0.292045171660674,0.77025208666802,NA,"Non-significant","AT2G32785","RALF36"
0.18376339617691,-1.19168239591997,4.0804728567969,-0.292045171660674,0.77025208666802,NA,"Non-significant","AT3G29780","RALF27"
0,NA,NA,NA,NA,NA,"Non-significant","AT1G60625","RALF6"
